mark_id,learner_id,subject,teacher_id,term,mark
2773,116,History,18,1,68
2774,116,History,18,2,65
2775,116,History,18,3,62
2776,116,History,18,4,63
2777,116,Geography,19,1,50
2778,116,Geography,19,2,65
2779,116,Geography,19,3,52
2780,116,Geography,19,4,57
2781,116,Information Technology,23,1,74
2782,116,Information Technology,23,2,71
2783,116,Information Technology,23,3,76
2784,116,Information Technology,23,4,66
2785,117,English,5,1,55
2786,117,English,5,2,59
2787,117,English,5,3,65
2788,117,English,5,4,62
2789,117,Afrikaans,7,1,42
2790,117,Afrikaans,7,2,45
2791,117,Afrikaans,7,3,40
2792,117,Afrikaans,7,4,49
2793,117,Mathematics,3,1,47
2794,117,Mathematics,3,2,48
2795,117,Mathematics,3,3,62
2796,117,Mathematics,3,4,51
2797,117,Physical Science,10,1,55
2798,117,Physical Science,10,2,60
2799,117,Physical Science,10,3,58
2800,117,Physical Science,10,4,68
2801,117,Accounting,26,1,49
2802,117,Accounting,26,2,40
2803,117,Accounting,26,3,40
2804,117,Accounting,26,4,50
2805,117,Life Science,13,1,50
2806,117,Life Science,13,2,51
2807,117,Life Science,13,3,62
2808,117,Life Science,13,4,54
2809,118,English,4,1,70
2810,118,English,4,2,73
2811,118,English,4,3,65
2812,118,English,4,4,59
2813,118,Afrikaans,9,1,72
2814,118,Afrikaans,9,2,65
2815,118,Afrikaans,9,3,69
2816,118,Afrikaans,9,4,62
2817,118,Mathematics,1,1,77
2818,118,Mathematics,1,2,72
2819,118,Mathematics,1,3,78
2820,118,Mathematics,1,4,69
2821,118,Accounting,25,1,75
2822,118,Accounting,25,2,81
2823,118,Accounting,25,3,80
2824,118,Accounting,25,4,84
2825,118,Life Science,15,1,60
2826,118,Life Science,15,2,57
2827,118,Life Science,15,3,71
2828,118,Life Science,15,4,59
2829,118,History,18,1,77
2830,118,History,18,2,76
2831,118,History,18,3,79
2832,118,History,18,4,82
2833,119,English,5,1,55
2834,119,English,5,2,51
2835,119,English,5,3,44
2836,119,English,5,4,39
2837,119,Afrikaans,7,1,87
2838,119,Afrikaans,7,2,83
2839,119,Afrikaans,7,3,86
2840,119,Afrikaans,7,4,78
2841,119,Mathematics,3,1,78
2842,119,Mathematics,3,2,72
2843,119,Mathematics,3,3,82
2844,119,Mathematics,3,4,81
2845,119,Information Technology,24,1,74
2846,119,Information Technology,24,2,79
2847,119,Information Technology,24,3,80
2848,119,Information Technology,24,4,83
2849,119,Physical Science,12,1,53
2850,119,Physical Science,12,2,53
2851,119,Physical Science,12,3,66
2852,119,Physical Science,12,4,52
2853,119,Geography,20,1,45
2854,119,Geography,20,2,46
2855,119,Geography,20,3,42
2856,119,Geography,20,4,47
2857,120,English,6,1,60
2858,120,English,6,2,51
2859,120,English,6,3,48
2860,120,English,6,4,46
2861,120,Afrikaans,9,1,85
2862,120,Afrikaans,9,2,88
2863,120,Afrikaans,9,3,89
2864,120,Afrikaans,9,4,81
2865,120,Mathematics,3,1,46
2866,120,Mathematics,3,2,42
2867,120,Mathematics,3,3,37
2868,120,Mathematics,3,4,35
2869,120,Physical Science,12,1,58
2870,120,Physical Science,12,2,45
2871,120,Physical Science,12,3,57
2872,120,Physical Science,12,4,44
2873,120,Life Science,14,1,74
2874,120,Life Science,14,2,72
2875,120,Life Science,14,3,62
2876,120,Life Science,14,4,69
2877,120,Accounting,27,1,68
2878,120,Accounting,27,2,69
2879,120,Accounting,27,3,76
2880,120,Accounting,27,4,69
2881,121,English,5,1,68
2882,121,English,5,2,55
2883,121,English,5,3,55
2884,121,English,5,4,59
2885,121,Afrikaans,9,1,83
2886,121,Afrikaans,9,2,77
2887,121,Afrikaans,9,3,77
2888,121,Afrikaans,9,4,87
2889,121,Mathematics,2,1,52
2890,121,Mathematics,2,2,60
2891,121,Mathematics,2,3,50
2892,121,Mathematics,2,4,58
2893,121,Geography,21,1,81
2894,121,Geography,21,2,71
2895,121,Geography,21,3,73
2896,121,Geography,21,4,73
2897,121,Physical Science,10,1,77
2898,121,Physical Science,10,2,81
2899,121,Physical Science,10,3,75
2900,121,Physical Science,10,4,70
2901,121,Life Science,13,1,86
2902,121,Life Science,13,2,83
2903,121,Life Science,13,3,82
2904,121,Life Science,13,4,82
2905,122,English,4,1,75
2906,122,English,4,2,75
2907,122,English,4,3,72
2908,122,English,4,4,69
2909,122,Afrikaans,7,1,79
2910,122,Afrikaans,7,2,85
2911,122,Afrikaans,7,3,81
2912,122,Afrikaans,7,4,84
2913,122,Mathematics,2,1,74
2914,122,Mathematics,2,2,72
2915,122,Mathematics,2,3,60
2916,122,Mathematics,2,4,61
2917,122,Geography,19,1,57
2918,122,Geography,19,2,73
2919,122,Geography,19,3,61
2920,122,Geography,19,4,66
2921,122,History,16,1,49
2922,122,History,16,2,47
2923,122,History,16,3,46
2924,122,History,16,4,50
2925,122,Information Technology,23,1,44
2926,122,Information Technology,23,2,52
2927,122,Information Technology,23,3,40
2928,122,Information Technology,23,4,39
2929,123,English,4,1,55
2930,123,English,4,2,52
2931,123,English,4,3,45
2932,123,English,4,4,45
2933,123,Afrikaans,9,1,64
2934,123,Afrikaans,9,2,60
2935,123,Afrikaans,9,3,60
2936,123,Afrikaans,9,4,61
2937,123,Mathematics,1,1,53
2938,123,Mathematics,1,2,63
2939,123,Mathematics,1,3,57
2940,123,Mathematics,1,4,53
2941,123,Geography,19,1,74
2942,123,Geography,19,2,64
2943,123,Geography,19,3,74
2944,123,Geography,19,4,62
2945,123,Accounting,27,1,81
2946,123,Accounting,27,2,73
2947,123,Accounting,27,3,84
2948,123,Accounting,27,4,74
2949,123,Information Technology,22,1,48
2950,123,Information Technology,22,2,49
2951,123,Information Technology,22,3,51
2952,123,Information Technology,22,4,51
2953,124,English,5,1,53
2954,124,English,5,2,46
2955,124,English,5,3,58
2956,124,English,5,4,47
2957,124,Afrikaans,9,1,72
2958,124,Afrikaans,9,2,57
2959,124,Afrikaans,9,3,66
2960,124,Afrikaans,9,4,60
2961,124,Mathematics,1,1,68
2962,124,Mathematics,1,2,59
2963,124,Mathematics,1,3,56
2964,124,Mathematics,1,4,53
2965,124,Life Science,14,1,77
2966,124,Life Science,14,2,79
2967,124,Life Science,14,3,65
2968,124,Life Science,14,4,70
2969,124,Geography,19,1,75
2970,124,Geography,19,2,78
2971,124,Geography,19,3,70
2972,124,Geography,19,4,70
2973,124,Accounting,25,1,57
2974,124,Accounting,25,2,70
2975,124,Accounting,25,3,56
2976,124,Accounting,25,4,67
2977,125,English,4,1,57
2978,125,English,4,2,67
2979,125,English,4,3,71
2980,125,English,4,4,68
2981,125,Afrikaans,8,1,49
2982,125,Afrikaans,8,2,60
2983,125,Afrikaans,8,3,51
2984,125,Afrikaans,8,4,60
2985,125,Mathematics,2,1,63
2986,125,Mathematics,2,2,73
2987,125,Mathematics,2,3,64
2988,125,Mathematics,2,4,64
2989,125,Geography,21,1,51
2990,125,Geography,21,2,56
2991,125,Geography,21,3,53
2992,125,Geography,21,4,45
2993,125,Life Science,13,1,58
2994,125,Life Science,13,2,58
2995,125,Life Science,13,3,56
2996,125,Life Science,13,4,56
2997,125,Information Technology,23,1,57
2998,125,Information Technology,23,2,58
2999,125,Information Technology,23,3,47
3000,125,Information Technology,23,4,56
3001,126,English,4,1,60
3002,126,English,4,2,63
3003,126,English,4,3,53
3004,126,English,4,4,63
3005,126,Afrikaans,8,1,46
3006,126,Afrikaans,8,2,45
3007,126,Afrikaans,8,3,50
3008,126,Afrikaans,8,4,43
3009,126,Mathematics,1,1,40
3010,126,Mathematics,1,2,38
3011,126,Mathematics,1,3,44
3012,126,Mathematics,1,4,41
3013,126,Physical Science,12,1,48
3014,126,Physical Science,12,2,58
3015,126,Physical Science,12,3,51
3016,126,Physical Science,12,4,57
3017,126,History,17,1,83
3018,126,History,17,2,68
3019,126,History,17,3,78
3020,126,History,17,4,74
3021,126,Geography,21,1,79
3022,126,Geography,21,2,79
3023,126,Geography,21,3,89
3024,126,Geography,21,4,81
3025,127,English,6,1,89
3026,127,English,6,2,78
3027,127,English,6,3,74
3028,127,English,6,4,86
3029,127,Afrikaans,8,1,90
3030,127,Afrikaans,8,2,75
3031,127,Afrikaans,8,3,82
3032,127,Afrikaans,8,4,79
3033,127,Mathematics,1,1,44
3034,127,Mathematics,1,2,41
3035,127,Mathematics,1,3,43
3036,127,Mathematics,1,4,36
3037,127,History,16,1,69
3038,127,History,16,2,71
3039,127,History,16,3,81
3040,127,History,16,4,77
3041,127,Information Technology,24,1,61
3042,127,Information Technology,24,2,58
3043,127,Information Technology,24,3,67
3044,127,Information Technology,24,4,70
3045,127,Accounting,26,1,60
3046,127,Accounting,26,2,64
3047,127,Accounting,26,3,51
3048,127,Accounting,26,4,58
3049,128,English,4,1,72
3050,128,English,4,2,75
3051,128,English,4,3,76
3052,128,English,4,4,86
3053,128,Afrikaans,7,1,66
3054,128,Afrikaans,7,2,67
3055,128,Afrikaans,7,3,73
3056,128,Afrikaans,7,4,82
3057,128,Mathematics,1,1,61
3058,128,Mathematics,1,2,66
3059,128,Mathematics,1,3,63
3060,128,Mathematics,1,4,56
3061,128,Physical Science,10,1,42
3062,128,Physical Science,10,2,42
3063,128,Physical Science,10,3,42
3064,128,Physical Science,10,4,40
3065,128,History,16,1,71
3066,128,History,16,2,63
3067,128,History,16,3,56
3068,128,History,16,4,63
3069,128,Information Technology,24,1,59
3070,128,Information Technology,24,2,67
3071,128,Information Technology,24,3,66
3072,128,Information Technology,24,4,63
3073,129,English,6,1,72
3074,129,English,6,2,64
3075,129,English,6,3,62
3076,129,English,6,4,72
3077,129,Afrikaans,7,1,77
3078,129,Afrikaans,7,2,83
3079,129,Afrikaans,7,3,77
3080,129,Afrikaans,7,4,74
3081,129,Mathematics,2,1,68
3082,129,Mathematics,2,2,69
3083,129,Mathematics,2,3,73
3084,129,Mathematics,2,4,63
3085,129,Information Technology,24,1,52
3086,129,Information Technology,24,2,54
3087,129,Information Technology,24,3,52
3088,129,Information Technology,24,4,57
3089,129,Accounting,27,1,71
3090,129,Accounting,27,2,80
3091,129,Accounting,27,3,71
3092,129,Accounting,27,4,72
3093,129,Geography,19,1,61
3094,129,Geography,19,2,62
3095,129,Geography,19,3,64
3096,129,Geography,19,4,69
3097,130,English,4,1,48
3098,130,English,4,2,58
3099,130,English,4,3,61
3100,130,English,4,4,61
3101,130,Afrikaans,8,1,70
3102,130,Afrikaans,8,2,64
3103,130,Afrikaans,8,3,60
3104,130,Afrikaans,8,4,62
3105,130,Mathematics,3,1,42
3106,130,Mathematics,3,2,43
3107,130,Mathematics,3,3,38
3108,130,Mathematics,3,4,46
3109,130,Life Science,14,1,83
3110,130,Life Science,14,2,83
3111,130,Life Science,14,3,83
3112,130,Life Science,14,4,76
3113,130,Geography,21,1,63
3114,130,Geography,21,2,76
3115,130,Geography,21,3,65
3116,130,Geography,21,4,77
3117,130,Information Technology,24,1,88
3118,130,Information Technology,24,2,84
3119,130,Information Technology,24,3,78
3120,130,Information Technology,24,4,85
3121,131,English,6,1,85
3122,131,English,6,2,74
3123,131,English,6,3,75
3124,131,English,6,4,76
3125,131,Afrikaans,8,1,52
3126,131,Afrikaans,8,2,64
3127,131,Afrikaans,8,3,51
3128,131,Afrikaans,8,4,59
3129,131,Mathematics,2,1,65
3130,131,Mathematics,2,2,64
3131,131,Mathematics,2,3,64
3132,131,Mathematics,2,4,60
3133,131,History,18,1,65
3134,131,History,18,2,66
3135,131,History,18,3,61
3136,131,History,18,4,65
3137,131,Accounting,26,1,62
3138,131,Accounting,26,2,61
3139,131,Accounting,26,3,50
3140,131,Accounting,26,4,61
3141,131,Geography,21,1,71
3142,131,Geography,21,2,75
3143,131,Geography,21,3,60
3144,131,Geography,21,4,75
3145,132,English,6,1,59
3146,132,English,6,2,59
3147,132,English,6,3,46
3148,132,English,6,4,52
3149,132,Afrikaans,7,1,82
3150,132,Afrikaans,7,2,71
3151,132,Afrikaans,7,3,82
3152,132,Afrikaans,7,4,86
3153,132,Mathematics,2,1,73
3154,132,Mathematics,2,2,78
3155,132,Mathematics,2,3,81
3156,132,Mathematics,2,4,86
3157,132,Geography,19,1,73
3158,132,Geography,19,2,73
3159,132,Geography,19,3,78
3160,132,Geography,19,4,69
3161,132,History,18,1,76
3162,132,History,18,2,68
3163,132,History,18,3,83
3164,132,History,18,4,71
3165,132,Life Science,14,1,81
3166,132,Life Science,14,2,69
3167,132,Life Science,14,3,83
3168,132,Life Science,14,4,70
3169,133,English,4,1,54
3170,133,English,4,2,62
3171,133,English,4,3,63
3172,133,English,4,4,60
3173,133,Afrikaans,9,1,65
3174,133,Afrikaans,9,2,70
3175,133,Afrikaans,9,3,79
3176,133,Afrikaans,9,4,71
3177,133,Mathematics,3,1,63
3178,133,Mathematics,3,2,69
3179,133,Mathematics,3,3,71
3180,133,Mathematics,3,4,66
3181,133,Accounting,27,1,43
3182,133,Accounting,27,2,44
3183,133,Accounting,27,3,55
3184,133,Accounting,27,4,52
3185,133,Life Science,15,1,59
3186,133,Life Science,15,2,55
3187,133,Life Science,15,3,59
3188,133,Life Science,15,4,48
3189,133,Geography,19,1,75
3190,133,Geography,19,2,64
3191,133,Geography,19,3,68
3192,133,Geography,19,4,73
3193,134,English,4,1,79
3194,134,English,4,2,80
3195,134,English,4,3,79
3196,134,English,4,4,80
3197,134,Afrikaans,7,1,53
3198,134,Afrikaans,7,2,49
3199,134,Afrikaans,7,3,49
3200,134,Afrikaans,7,4,54
3201,134,Mathematics,1,1,55
3202,134,Mathematics,1,2,53
3203,134,Mathematics,1,3,54
3204,134,Mathematics,1,4,56
3205,134,Life Science,13,1,46
3206,134,Life Science,13,2,38
3207,134,Life Science,13,3,52
3208,134,Life Science,13,4,53
3209,134,Geography,20,1,70
3210,134,Geography,20,2,85
3211,134,Geography,20,3,77
3212,134,Geography,20,4,76
3213,134,Physical Science,10,1,82
3214,134,Physical Science,10,2,81
3215,134,Physical Science,10,3,80
3216,134,Physical Science,10,4,81
3217,135,English,4,1,44
3218,135,English,4,2,51
3219,135,English,4,3,52
3220,135,English,4,4,50
3221,135,Afrikaans,8,1,45
3222,135,Afrikaans,8,2,44
3223,135,Afrikaans,8,3,41
3224,135,Afrikaans,8,4,51
3225,135,Mathematics,1,1,38
3226,135,Mathematics,1,2,35
3227,135,Mathematics,1,3,43
3228,135,Mathematics,1,4,44
3229,135,History,17,1,46
3230,135,History,17,2,48
3231,135,History,17,3,58
3232,135,History,17,4,50
3233,135,Geography,20,1,58
3234,135,Geography,20,2,54
3235,135,Geography,20,3,63
3236,135,Geography,20,4,60
3237,135,Information Technology,22,1,39
3238,135,Information Technology,22,2,46
3239,135,Information Technology,22,3,47
3240,135,Information Technology,22,4,48
3241,136,English,4,1,65
3242,136,English,4,2,76
3243,136,English,4,3,65
3244,136,English,4,4,72
3245,136,Afrikaans,9,1,71
3246,136,Afrikaans,9,2,70
3247,136,Afrikaans,9,3,75
3248,136,Afrikaans,9,4,77
3249,136,Mathematics,2,1,78
3250,136,Mathematics,2,2,81
3251,136,Mathematics,2,3,71
3252,136,Mathematics,2,4,71
3253,136,Geography,21,1,79
3254,136,Geography,21,2,81
3255,136,Geography,21,3,94
3256,136,Geography,21,4,80
3257,136,Life Science,15,1,77
3258,136,Life Science,15,2,81
3259,136,Life Science,15,3,78
3260,136,Life Science,15,4,76
3261,136,Accounting,25,1,78
3262,136,Accounting,25,2,71
3263,136,Accounting,25,3,82
3264,136,Accounting,25,4,83
3265,137,English,5,1,94
3266,137,English,5,2,94
3267,137,English,5,3,84
3268,137,English,5,4,86
3269,137,Afrikaans,7,1,61
3270,137,Afrikaans,7,2,55
3271,137,Afrikaans,7,3,58
3272,137,Afrikaans,7,4,55
3273,137,Mathematics,3,1,64
3274,137,Mathematics,3,2,67
3275,137,Mathematics,3,3,74
3276,137,Mathematics,3,4,74
3277,137,Physical Science,12,1,42
3278,137,Physical Science,12,2,43
3279,137,Physical Science,12,3,38
3280,137,Physical Science,12,4,32
3281,137,Life Science,13,1,84
3282,137,Life Science,13,2,87
3283,137,Life Science,13,3,86
3284,137,Life Science,13,4,80
3285,137,History,16,1,68
3286,137,History,16,2,75
3287,137,History,16,3,69
3288,137,History,16,4,59
3289,138,English,5,1,56
3290,138,English,5,2,56
3291,138,English,5,3,58
3292,138,English,5,4,46
3293,138,Afrikaans,7,1,54
3294,138,Afrikaans,7,2,58
3295,138,Afrikaans,7,3,58
3296,138,Afrikaans,7,4,63
3297,138,Mathematics,1,1,63
3298,138,Mathematics,1,2,66
3299,138,Mathematics,1,3,77
3300,138,Mathematics,1,4,66
3301,138,Physical Science,12,1,84
3302,138,Physical Science,12,2,80
3303,138,Physical Science,12,3,84
3304,138,Physical Science,12,4,83
3305,138,Geography,19,1,58
3306,138,Geography,19,2,51
3307,138,Geography,19,3,52
3308,138,Geography,19,4,42
3309,138,Accounting,26,1,57
3310,138,Accounting,26,2,58
3311,138,Accounting,26,3,49
3312,138,Accounting,26,4,51
3313,139,English,5,1,56
3314,139,English,5,2,66
3315,139,English,5,3,68
3316,139,English,5,4,61
3317,139,Afrikaans,7,1,85
3318,139,Afrikaans,7,2,78
3319,139,Afrikaans,7,3,76
3320,139,Afrikaans,7,4,82
3321,139,Mathematics,3,1,53
3322,139,Mathematics,3,2,60
3323,139,Mathematics,3,3,65
3324,139,Mathematics,3,4,54
3325,139,Information Technology,23,1,73
3326,139,Information Technology,23,2,77
3327,139,Information Technology,23,3,80
3328,139,Information Technology,23,4,75
3329,139,Geography,21,1,68
3330,139,Geography,21,2,61
3331,139,Geography,21,3,57
3332,139,Geography,21,4,55
3333,139,Physical Science,11,1,54
3334,139,Physical Science,11,2,59
3335,139,Physical Science,11,3,55
3336,139,Physical Science,11,4,67
3337,140,English,4,1,71
3338,140,English,4,2,86
3339,140,English,4,3,87
3340,140,English,4,4,75
3341,140,Afrikaans,9,1,59
3342,140,Afrikaans,9,2,64
3343,140,Afrikaans,9,3,65
3344,140,Afrikaans,9,4,58
3345,140,Mathematics,3,1,56
3346,140,Mathematics,3,2,55
3347,140,Mathematics,3,3,68
3348,140,Mathematics,3,4,56
3349,140,Accounting,26,1,48
3350,140,Accounting,26,2,61
3351,140,Accounting,26,3,59
3352,140,Accounting,26,4,63
3353,140,Life Science,15,1,45
3354,140,Life Science,15,2,54
3355,140,Life Science,15,3,46
3356,140,Life Science,15,4,47
3357,140,Geography,20,1,74
3358,140,Geography,20,2,61
3359,140,Geography,20,3,63
3360,140,Geography,20,4,76
3361,141,English,5,1,58
3362,141,English,5,2,67
3363,141,English,5,3,64
3364,141,English,5,4,68
3365,141,Afrikaans,7,1,55
3366,141,Afrikaans,7,2,58
3367,141,Afrikaans,7,3,57
3368,141,Afrikaans,7,4,59
3369,141,Mathematics,3,1,63
3370,141,Mathematics,3,2,68
3371,141,Mathematics,3,3,64
3372,141,Mathematics,3,4,65
3373,141,Accounting,26,1,54
3374,141,Accounting,26,2,51
3375,141,Accounting,26,3,67
3376,141,Accounting,26,4,54
3377,141,Life Science,15,1,62
3378,141,Life Science,15,2,61
3379,141,Life Science,15,3,59
3380,141,Life Science,15,4,55
3381,141,Physical Science,10,1,55
3382,141,Physical Science,10,2,53
3383,141,Physical Science,10,3,50
3384,141,Physical Science,10,4,57
3385,142,English,4,1,88
3386,142,English,4,2,92
3387,142,English,4,3,79
3388,142,English,4,4,82
3389,142,Afrikaans,9,1,53
3390,142,Afrikaans,9,2,39
3391,142,Afrikaans,9,3,41
3392,142,Afrikaans,9,4,50
3393,142,Mathematics,2,1,37
3394,142,Mathematics,2,2,48
3395,142,Mathematics,2,3,47
3396,142,Mathematics,2,4,40
3397,142,Geography,21,1,91
3398,142,Geography,21,2,88
3399,142,Geography,21,3,86
3400,142,Geography,21,4,87
3401,142,History,17,1,54
3402,142,History,17,2,66
3403,142,History,17,3,56
3404,142,History,17,4,54
3405,142,Information Technology,24,1,67
3406,142,Information Technology,24,2,78
3407,142,Information Technology,24,3,73
3408,142,Information Technology,24,4,78
3409,143,English,5,1,76
3410,143,English,5,2,76
3411,143,English,5,3,73
3412,143,English,5,4,77
3413,143,Afrikaans,9,1,72
3414,143,Afrikaans,9,2,65
3415,143,Afrikaans,9,3,70
3416,143,Afrikaans,9,4,70
3417,143,Mathematics,2,1,76
3418,143,Mathematics,2,2,61
3419,143,Mathematics,2,3,63
3420,143,Mathematics,2,4,76
3421,143,Information Technology,22,1,53
3422,143,Information Technology,22,2,57
3423,143,Information Technology,22,3,56
3424,143,Information Technology,22,4,47
3425,143,Geography,19,1,68
3426,143,Geography,19,2,61
3427,143,Geography,19,3,73
3428,143,Geography,19,4,60
3429,143,Physical Science,11,1,58
3430,143,Physical Science,11,2,65
3431,143,Physical Science,11,3,57
3432,143,Physical Science,11,4,64
3433,144,English,6,1,87
3434,144,English,6,2,85
3435,144,English,6,3,86
3436,144,English,6,4,80
3437,144,Afrikaans,9,1,83
3438,144,Afrikaans,9,2,81
3439,144,Afrikaans,9,3,91
3440,144,Afrikaans,9,4,88
3441,144,Mathematics,1,1,46
3442,144,Mathematics,1,2,42
3443,144,Mathematics,1,3,49
3444,144,Mathematics,1,4,49
3445,144,History,18,1,86
3446,144,History,18,2,83
3447,144,History,18,3,81
3448,144,History,18,4,78
3449,144,Information Technology,22,1,86
3450,144,Information Technology,22,2,74
3451,144,Information Technology,22,3,85
3452,144,Information Technology,22,4,81
3453,144,Geography,19,1,77
3454,144,Geography,19,2,88
3455,144,Geography,19,3,79
3456,144,Geography,19,4,83
3457,145,English,6,1,66
3458,145,English,6,2,67
3459,145,English,6,3,76
3460,145,English,6,4,74
3461,145,Afrikaans,9,1,69
3462,145,Afrikaans,9,2,70
3463,145,Afrikaans,9,3,74
3464,145,Afrikaans,9,4,72
3465,145,Mathematics,3,1,69
3466,145,Mathematics,3,2,73
3467,145,Mathematics,3,3,73
3468,145,Mathematics,3,4,83
3469,145,History,18,1,83
3470,145,History,18,2,86
3471,145,History,18,3,88
3472,145,History,18,4,80
3473,145,Geography,20,1,62
3474,145,Geography,20,2,61
3475,145,Geography,20,3,61
3476,145,Geography,20,4,65
3477,145,Physical Science,12,1,54
3478,145,Physical Science,12,2,52
3479,145,Physical Science,12,3,68
3480,145,Physical Science,12,4,64
3481,146,English,5,1,56
3482,146,English,5,2,48
3483,146,English,5,3,58
3484,146,English,5,4,48
3485,146,Afrikaans,8,1,48
3486,146,Afrikaans,8,2,40
3487,146,Afrikaans,8,3,46
3488,146,Afrikaans,8,4,37
3489,146,Mathematics,3,1,60
3490,146,Mathematics,3,2,59
3491,146,Mathematics,3,3,57
3492,146,Mathematics,3,4,59
3493,146,Information Technology,23,1,72
3494,146,Information Technology,23,2,73
3495,146,Information Technology,23,3,66
3496,146,Information Technology,23,4,65
3497,146,Physical Science,11,1,64
3498,146,Physical Science,11,2,66
3499,146,Physical Science,11,3,72
3500,146,Physical Science,11,4,71
3501,146,Life Science,13,1,68
3502,146,Life Science,13,2,73
3503,146,Life Science,13,3,68
3504,146,Life Science,13,4,68
3505,147,English,5,1,41
