mark_id,learner_id,subject,teacher_id,term,mark,risk_category
2659,111,Information Technology,23,3,42,At Risk
2660,111,Information Technology,23,4,41,At Risk
2661,111,Geography,21,1,80,Strong
2662,111,Geography,21,2,66,Passing
2663,111,Geography,21,3,67,Passing
2664,111,Geography,21,4,72,Strong
2665,112,English,4,1,82,Strong
2666,112,English,4,2,80,Strong
2667,112,English,4,3,90,Strong
2668,112,English,4,4,87,Strong
2669,112,Afrikaans,7,1,58,Passing
2670,112,Afrikaans,7,2,60,Passing
2671,112,Afrikaans,7,3,65,Passing
2672,112,Afrikaans,7,4,55,Passing
2673,112,Mathematics,1,1,56,Passing
2674,112,Mathematics,1,2,45,At Risk
2675,112,Mathematics,1,3,40,At Risk
2676,112,Mathematics,1,4,41,At Risk
2677,112,Geography,21,1,71,Strong
2678,112,Geography,21,2,76,Strong
2679,112,Geography,21,3,75,Strong
2680,112,Geography,21,4,69,Passing
2681,112,Physical Science,11,1,79,Strong
2682,112,Physical Science,11,2,69,Passing
2683,112,Physical Science,11,3,70,Strong
2684,112,Physical Science,11,4,79,Strong
2685,112,Life Science,15,1,91,Strong
2686,112,Life Science,15,2,94,Strong
2687,112,Life Science,15,3,87,Strong
2688,112,Life Science,15,4,89,Strong
2689,113,English,5,1,76,Strong
2690,113,English,5,2,71,Strong
2691,113,English,5,3,83,Strong
2692,113,English,5,4,78,Strong
2693,113,Afrikaans,8,1,73,Strong
2694,113,Afrikaans,8,2,68,Passing
2695,113,Afrikaans,8,3,64,Passing
2696,113,Afrikaans,8,4,69,Passing
2697,113,Mathematics,2,1,32,High Risk
2698,113,Mathematics,2,2,48,At Risk
2699,113,Mathematics,2,3,36,High Risk
2700,113,Mathematics,2,4,43,At Risk
2701,113,Information Technology,22,1,68,Passing
2702,113,Information Technology,22,2,53,Passing
2703,113,Information Technology,22,3,68,Passing
2704,113,Information Technology,22,4,68,Passing
2705,113,History,17,1,59,Passing
2706,113,History,17,2,72,Strong
2707,113,History,17,3,68,Passing
2708,113,History,17,4,66,Passing
2709,113,Geography,20,1,50,Passing
2710,113,Geography,20,2,45,At Risk
2711,113,Geography,20,3,52,Passing
2712,113,Geography,20,4,52,Passing
2713,114,English,5,1,71,Strong
2714,114,English,5,2,69,Passing
2715,114,English,5,3,76,Strong
2716,114,English,5,4,76,Strong
2717,114,Afrikaans,7,1,59,Passing
2718,114,Afrikaans,7,2,53,Passing
2719,114,Afrikaans,7,3,64,Passing
2720,114,Afrikaans,7,4,58,Passing
2721,114,Mathematics,1,1,73,Strong
2722,114,Mathematics,1,2,74,Strong
2723,114,Mathematics,1,3,73,Strong
2724,114,Mathematics,1,4,78,Strong
2725,114,Accounting,25,1,48,At Risk
2726,114,Accounting,25,2,51,Passing
2727,114,Accounting,25,3,50,Passing
2728,114,Accounting,25,4,55,Passing
2729,114,Geography,19,1,60,Passing
2730,114,Geography,19,2,60,Passing
2731,114,Geography,19,3,54,Passing
2732,114,Geography,19,4,61,Passing
2733,114,Physical Science,12,1,52,Passing
2734,114,Physical Science,12,2,42,At Risk
2735,114,Physical Science,12,3,46,At Risk
2736,114,Physical Science,12,4,43,At Risk
2737,115,English,4,1,73,Strong
2738,115,English,4,2,78,Strong
2739,115,English,4,3,76,Strong
2740,115,English,4,4,82,Strong
2741,115,Afrikaans,7,1,58,Passing
2742,115,Afrikaans,7,2,68,Passing
2743,115,Afrikaans,7,3,54,Passing
2744,115,Afrikaans,7,4,61,Passing
2745,115,Mathematics,3,1,41,At Risk
2746,115,Mathematics,3,2,37,High Risk
2747,115,Mathematics,3,3,52,Passing
2748,115,Mathematics,3,4,43,At Risk
2749,115,Life Science,13,1,72,Strong
2750,115,Life Science,13,2,68,Passing
2751,115,Life Science,13,3,74,Strong
2752,115,Life Science,13,4,70,Strong
2753,115,History,18,1,70,Strong
2754,115,History,18,2,79,Strong
2755,115,History,18,3,71,Strong
2756,115,History,18,4,73,Strong
2757,115,Accounting,26,1,45,At Risk
2758,115,Accounting,26,2,49,At Risk
2759,115,Accounting,26,3,39,High Risk
2760,115,Accounting,26,4,52,Passing
2761,116,English,4,1,56,Passing
2762,116,English,4,2,58,Passing
2763,116,English,4,3,62,Passing
2764,116,English,4,4,50,Passing
2765,116,Afrikaans,9,1,51,Passing
2766,116,Afrikaans,9,2,56,Passing
2767,116,Afrikaans,9,3,58,Passing
2768,116,Afrikaans,9,4,51,Passing
2769,116,Mathematics,1,1,40,At Risk
2770,116,Mathematics,1,2,48,At Risk
2771,116,Mathematics,1,3,37,High Risk
2772,116,Mathematics,1,4,50,Passing
2773,116,History,18,1,68,Passing
2774,116,History,18,2,65,Passing
2775,116,History,18,3,62,Passing
2776,116,History,18,4,63,Passing
2777,116,Geography,19,1,50,Passing
2778,116,Geography,19,2,65,Passing
2779,116,Geography,19,3,52,Passing
2780,116,Geography,19,4,57,Passing
2781,116,Information Technology,23,1,74,Strong
2782,116,Information Technology,23,2,71,Strong
2783,116,Information Technology,23,3,76,Strong
2784,116,Information Technology,23,4,66,Passing
2785,117,English,5,1,55,Passing
2786,117,English,5,2,59,Passing
2787,117,English,5,3,65,Passing
2788,117,English,5,4,62,Passing
2789,117,Afrikaans,7,1,42,At Risk
2790,117,Afrikaans,7,2,45,At Risk
2791,117,Afrikaans,7,3,40,At Risk
2792,117,Afrikaans,7,4,49,At Risk
2793,117,Mathematics,3,1,47,At Risk
2794,117,Mathematics,3,2,48,At Risk
2795,117,Mathematics,3,3,62,Passing
2796,117,Mathematics,3,4,51,Passing
2797,117,Physical Science,10,1,55,Passing
2798,117,Physical Science,10,2,60,Passing
2799,117,Physical Science,10,3,58,Passing
2800,117,Physical Science,10,4,68,Passing
2801,117,Accounting,26,1,49,At Risk
2802,117,Accounting,26,2,40,At Risk
2803,117,Accounting,26,3,40,At Risk
2804,117,Accounting,26,4,50,Passing
2805,117,Life Science,13,1,50,Passing
2806,117,Life Science,13,2,51,Passing
2807,117,Life Science,13,3,62,Passing
2808,117,Life Science,13,4,54,Passing
2809,118,English,4,1,70,Strong
2810,118,English,4,2,73,Strong
2811,118,English,4,3,65,Passing
2812,118,English,4,4,59,Passing
2813,118,Afrikaans,9,1,72,Strong
2814,118,Afrikaans,9,2,65,Passing
2815,118,Afrikaans,9,3,69,Passing
2816,118,Afrikaans,9,4,62,Passing
2817,118,Mathematics,1,1,77,Strong
2818,118,Mathematics,1,2,72,Strong
2819,118,Mathematics,1,3,78,Strong
2820,118,Mathematics,1,4,69,Passing
2821,118,Accounting,25,1,75,Strong
2822,118,Accounting,25,2,81,Strong
2823,118,Accounting,25,3,80,Strong
2824,118,Accounting,25,4,84,Strong
2825,118,Life Science,15,1,60,Passing
2826,118,Life Science,15,2,57,Passing
2827,118,Life Science,15,3,71,Strong
2828,118,Life Science,15,4,59,Passing
2829,118,History,18,1,77,Strong
2830,118,History,18,2,76,Strong
2831,118,History,18,3,79,Strong
2832,118,History,18,4,82,Strong
2833,119,English,5,1,55,Passing
2834,119,English,5,2,51,Passing
2835,119,English,5,3,44,At Risk
2836,119,English,5,4,39,High Risk
2837,119,Afrikaans,7,1,87,Strong
2838,119,Afrikaans,7,2,83,Strong
2839,119,Afrikaans,7,3,86,Strong
2840,119,Afrikaans,7,4,78,Strong
2841,119,Mathematics,3,1,78,Strong
2842,119,Mathematics,3,2,72,Strong
2843,119,Mathematics,3,3,82,Strong
2844,119,Mathematics,3,4,81,Strong
2845,119,Information Technology,24,1,74,Strong
2846,119,Information Technology,24,2,79,Strong
2847,119,Information Technology,24,3,80,Strong
2848,119,Information Technology,24,4,83,Strong
2849,119,Physical Science,12,1,53,Passing
2850,119,Physical Science,12,2,53,Passing
2851,119,Physical Science,12,3,66,Passing
2852,119,Physical Science,12,4,52,Passing
2853,119,Geography,20,1,45,At Risk
2854,119,Geography,20,2,46,At Risk
2855,119,Geography,20,3,42,At Risk
2856,119,Geography,20,4,47,At Risk
2857,120,English,6,1,60,Passing
2858,120,English,6,2,51,Passing
2859,120,English,6,3,48,At Risk
2860,120,English,6,4,46,At Risk
2861,120,Afrikaans,9,1,85,Strong
2862,120,Afrikaans,9,2,88,Strong
2863,120,Afrikaans,9,3,89,Strong
2864,120,Afrikaans,9,4,81,Strong
2865,120,Mathematics,3,1,46,At Risk
2866,120,Mathematics,3,2,42,At Risk
2867,120,Mathematics,3,3,37,High Risk
2868,120,Mathematics,3,4,35,High Risk
2869,120,Physical Science,12,1,58,Passing
2870,120,Physical Science,12,2,45,At Risk
2871,120,Physical Science,12,3,57,Passing
2872,120,Physical Science,12,4,44,At Risk
2873,120,Life Science,14,1,74,Strong
2874,120,Life Science,14,2,72,Strong
2875,120,Life Science,14,3,62,Passing
2876,120,Life Science,14,4,69,Passing
2877,120,Accounting,27,1,68,Passing
2878,120,Accounting,27,2,69,Passing
2879,120,Accounting,27,3,76,Strong
2880,120,Accounting,27,4,69,Passing
2881,121,English,5,1,68,Passing
2882,121,English,5,2,55,Passing
2883,121,English,5,3,55,Passing
2884,121,English,5,4,59,Passing
2885,121,Afrikaans,9,1,83,Strong
2886,121,Afrikaans,9,2,77,Strong
2887,121,Afrikaans,9,3,77,Strong
2888,121,Afrikaans,9,4,87,Strong
2889,121,Mathematics,2,1,52,Passing
2890,121,Mathematics,2,2,60,Passing
2891,121,Mathematics,2,3,50,Passing
2892,121,Mathematics,2,4,58,Passing
2893,121,Geography,21,1,81,Strong
2894,121,Geography,21,2,71,Strong
2895,121,Geography,21,3,73,Strong
2896,121,Geography,21,4,73,Strong
2897,121,Physical Science,10,1,77,Strong
2898,121,Physical Science,10,2,81,Strong
2899,121,Physical Science,10,3,75,Strong
2900,121,Physical Science,10,4,70,Strong
2901,121,Life Science,13,1,86,Strong
2902,121,Life Science,13,2,83,Strong
2903,121,Life Science,13,3,82,Strong
2904,121,Life Science,13,4,82,Strong
2905,122,English,4,1,75,Strong
2906,122,English,4,2,75,Strong
2907,122,English,4,3,72,Strong
2908,122,English,4,4,69,Passing
2909,122,Afrikaans,7,1,79,Strong
2910,122,Afrikaans,7,2,85,Strong
2911,122,Afrikaans,7,3,81,Strong
2912,122,Afrikaans,7,4,84,Strong
2913,122,Mathematics,2,1,74,Strong
2914,122,Mathematics,2,2,72,Strong
2915,122,Mathematics,2,3,60,Passing
2916,122,Mathematics,2,4,61,Passing
2917,122,Geography,19,1,57,Passing
2918,122,Geography,19,2,73,Strong
2919,122,Geography,19,3,61,Passing
2920,122,Geography,19,4,66,Passing
2921,122,History,16,1,49,At Risk
2922,122,History,16,2,47,At Risk
2923,122,History,16,3,46,At Risk
2924,122,History,16,4,50,Passing
2925,122,Information Technology,23,1,44,At Risk
2926,122,Information Technology,23,2,52,Passing
2927,122,Information Technology,23,3,40,At Risk
2928,122,Information Technology,23,4,39,High Risk
2929,123,English,4,1,55,Passing
2930,123,English,4,2,52,Passing
2931,123,English,4,3,45,At Risk
2932,123,English,4,4,45,At Risk
2933,123,Afrikaans,9,1,64,Passing
2934,123,Afrikaans,9,2,60,Passing
2935,123,Afrikaans,9,3,60,Passing
2936,123,Afrikaans,9,4,61,Passing
2937,123,Mathematics,1,1,53,Passing
2938,123,Mathematics,1,2,63,Passing
2939,123,Mathematics,1,3,57,Passing
2940,123,Mathematics,1,4,53,Passing
2941,123,Geography,19,1,74,Strong
2942,123,Geography,19,2,64,Passing
2943,123,Geography,19,3,74,Strong
2944,123,Geography,19,4,62,Passing
2945,123,Accounting,27,1,81,Strong
2946,123,Accounting,27,2,73,Strong
2947,123,Accounting,27,3,84,Strong
2948,123,Accounting,27,4,74,Strong
2949,123,Information Technology,22,1,48,At Risk
2950,123,Information Technology,22,2,49,At Risk
2951,123,Information Technology,22,3,51,Passing
2952,123,Information Technology,22,4,51,Passing
2953,124,English,5,1,53,Passing
2954,124,English,5,2,46,At Risk
2955,124,English,5,3,58,Passing
2956,124,English,5,4,47,At Risk
2957,124,Afrikaans,9,1,72,Strong
2958,124,Afrikaans,9,2,57,Passing
2959,124,Afrikaans,9,3,66,Passing
2960,124,Afrikaans,9,4,60,Passing
2961,124,Mathematics,1,1,68,Passing
2962,124,Mathematics,1,2,59,Passing
2963,124,Mathematics,1,3,56,Passing
2964,124,Mathematics,1,4,53,Passing
2965,124,Life Science,14,1,77,Strong
2966,124,Life Science,14,2,79,Strong
2967,124,Life Science,14,3,65,Passing
2968,124,Life Science,14,4,70,Strong
2969,124,Geography,19,1,75,Strong
2970,124,Geography,19,2,78,Strong
2971,124,Geography,19,3,70,Strong
2972,124,Geography,19,4,70,Strong
2973,124,Accounting,25,1,57,Passing
2974,124,Accounting,25,2,70,Strong
2975,124,Accounting,25,3,56,Passing
2976,124,Accounting,25,4,67,Passing
2977,125,English,4,1,57,Passing
2978,125,English,4,2,67,Passing
2979,125,English,4,3,71,Strong
2980,125,English,4,4,68,Passing
2981,125,Afrikaans,8,1,49,At Risk
2982,125,Afrikaans,8,2,60,Passing
2983,125,Afrikaans,8,3,51,Passing
2984,125,Afrikaans,8,4,60,Passing
2985,125,Mathematics,2,1,63,Passing
2986,125,Mathematics,2,2,73,Strong
2987,125,Mathematics,2,3,64,Passing
2988,125,Mathematics,2,4,64,Passing
2989,125,Geography,21,1,51,Passing
2990,125,Geography,21,2,56,Passing
2991,125,Geography,21,3,53,Passing
2992,125,Geography,21,4,45,At Risk
2993,125,Life Science,13,1,58,Passing
2994,125,Life Science,13,2,58,Passing
2995,125,Life Science,13,3,56,Passing
2996,125,Life Science,13,4,56,Passing
2997,125,Information Technology,23,1,57,Passing
2998,125,Information Technology,23,2,58,Passing
2999,125,Information Technology,23,3,47,At Risk
3000,125,Information Technology,23,4,56,Passing
3001,126,English,4,1,60,Passing
3002,126,English,4,2,63,Passing
3003,126,English,4,3,53,Passing
3004,126,English,4,4,63,Passing
3005,126,Afrikaans,8,1,46,At Risk
3006,126,Afrikaans,8,2,45,At Risk
3007,126,Afrikaans,8,3,50,Passing
3008,126,Afrikaans,8,4,43,At Risk
3009,126,Mathematics,1,1,40,At Risk
3010,126,Mathematics,1,2,38,High Risk
3011,126,Mathematics,1,3,44,At Risk
3012,126,Mathematics,1,4,41,At Risk
3013,126,Physical Science,12,1,48,At Risk
3014,126,Physical Science,12,2,58,Passing
3015,126,Physical Science,12,3,51,Passing
3016,126,Physical Science,12,4,57,Passing
3017,126,History,17,1,83,Strong
3018,126,History,17,2,68,Passing
3019,126,History,17,3,78,Strong
3020,126,History,17,4,74,Strong
3021,126,Geography,21,1,79,Strong
3022,126,Geography,21,2,79,Strong
3023,126,Geography,21,3,89,Strong
3024,126,Geography,21,4,81,Strong
3025,127,English,6,1,89,Strong
3026,127,English,6,2,78,Strong
3027,127,English,6,3,74,Strong
3028,127,English,6,4,86,Strong
3029,127,Afrikaans,8,1,90,Strong
3030,127,Afrikaans,8,2,75,Strong
3031,127,Afrikaans,8,3,82,Strong
3032,127,Afrikaans,8,4,79,Strong
3033,127,Mathematics,1,1,44,At Risk
3034,127,Mathematics,1,2,41,At Risk
3035,127,Mathematics,1,3,43,At Risk
3036,127,Mathematics,1,4,36,High Risk
3037,127,History,16,1,69,Passing
3038,127,History,16,2,71,Strong
3039,127,History,16,3,81,Strong
3040,127,History,16,4,77,Strong
3041,127,Information Technology,24,1,61,Passing
3042,127,Information Technology,24,2,58,Passing
3043,127,Information Technology,24,3,67,Passing
3044,127,Information Technology,24,4,70,Strong
3045,127,Accounting,26,1,60,Passing
3046,127,Accounting,26,2,64,Passing
3047,127,Accounting,26,3,51,Passing
3048,127,Accounting,26,4,58,Passing
3049,128,English,4,1,72,Strong
3050,128,English,4,2,75,Strong
3051,128,English,4,3,76,Strong
3052,128,English,4,4,86,Strong
3053,128,Afrikaans,7,1,66,Passing
3054,128,Afrikaans,7,2,67,Passing
3055,128,Afrikaans,7,3,73,Strong
3056,128,Afrikaans,7,4,82,Strong
3057,128,Mathematics,1,1,61,Passing
3058,128,Mathematics,1,2,66,Passing
3059,128,Mathematics,1,3,63,Passing
3060,128,Mathematics,1,4,56,Passing
3061,128,Physical Science,10,1,42,At Risk
3062,128,Physical Science,10,2,42,At Risk
3063,128,Physical Science,10,3,42,At Risk
3064,128,Physical Science,10,4,40,At Risk
3065,128,History,16,1,71,Strong
3066,128,History,16,2,63,Passing
3067,128,History,16,3,56,Passing
3068,128,History,16,4,63,Passing
3069,128,Information Technology,24,1,59,Passing
3070,128,Information Technology,24,2,67,Passing
3071,128,Information Technology,24,3,66,Passing
3072,128,Information Technology,24,4,63,Passing
3073,129,English,6,1,72,Strong
3074,129,English,6,2,64,Passing
3075,129,English,6,3,62,Passing
3076,129,English,6,4,72,Strong
3077,129,Afrikaans,7,1,77,Strong
3078,129,Afrikaans,7,2,83,Strong
3079,129,Afrikaans,7,3,77,Strong
3080,129,Afrikaans,7,4,74,Strong
3081,129,Mathematics,2,1,68,Passing
3082,129,Mathematics,2,2,69,Passing
3083,129,Mathematics,2,3,73,Strong
3084,129,Mathematics,2,4,63,Passing
3085,129,Information Technology,24,1,52,Passing
3086,129,Information Technology,24,2,54,Passing
3087,129,Information Technology,24,3,52,Passing
3088,129,Information Technology,24,4,57,Passing
3089,129,Accounting,27,1,71,Strong
3090,129,Accounting,27,2,80,Strong
3091,129,Accounting,27,3,71,Strong
3092,129,Accounting,27,4,72,Strong
3093,129,Geography,19,1,61,Passing
3094,129,Geography,19,2,62,Passing
3095,129,Geography,19,3,64,Passing
3096,129,Geography,19,4,69,Passing
3097,130,English,4,1,48,At Risk
3098,130,English,4,2,58,Passing
3099,130,English,4,3,61,Passing
3100,130,English,4,4,61,Passing
3101,130,Afrikaans,8,1,70,Strong
3102,130,Afrikaans,8,2,64,Passing
3103,130,Afrikaans,8,3,60,Passing
3104,130,Afrikaans,8,4,62,Passing
3105,130,Mathematics,3,1,42,At Risk
3106,130,Mathematics,3,2,43,At Risk
3107,130,Mathematics,3,3,38,High Risk
3108,130,Mathematics,3,4,46,At Risk
3109,130,Life Science,14,1,83,Strong
3110,130,Life Science,14,2,83,Strong
3111,130,Life Science,14,3,83,Strong
3112,130,Life Science,14,4,76,Strong
3113,130,Geography,21,1,63,Passing
3114,130,Geography,21,2,76,Strong
3115,130,Geography,21,3,65,Passing
3116,130,Geography,21,4,77,Strong
3117,130,Information Technology,24,1,88,Strong
3118,130,Information Technology,24,2,84,Strong
3119,130,Information Technology,24,3,78,Strong
3120,130,Information Technology,24,4,85,Strong
3121,131,English,6,1,85,Strong
3122,131,English,6,2,74,Strong
3123,131,English,6,3,75,Strong
3124,131,English,6,4,76,Strong
3125,131,Afrikaans,8,1,52,Passing
3126,131,Afrikaans,8,2,64,Passing
3127,131,Afrikaans,8,3,51,Passing
3128,131,Afrikaans,8,4,59,Passing
3129,131,Mathematics,2,1,65,Passing
3130,131,Mathematics,2,2,64,Passing
3131,131,Mathematics,2,3,64,Passing
3132,131,Mathematics,2,4,60,Passing
3133,131,History,18,1,65,Passing
3134,131,History,18,2,66,Passing
3135,131,History,18,3,61,Passing
3136,131,History,18,4,65,Passing
3137,131,Accounting,26,1,62,Passing
3138,131,Accounting,26,2,61,Passing
3139,131,Accounting,26,3,50,Passing
3140,131,Accounting,26,4,61,Passing
3141,131,Geography,21,1,71,Strong
3142,131,Geography,21,2,75,Strong
3143,131,Geography,21,3,60,Passing
3144,131,Geography,21,4,75,Strong
3145,132,English,6,1,59,Passing
3146,132,English,6,2,59,Passing
3147,132,English,6,3,46,At Risk
3148,132,English,6,4,52,Passing
3149,132,Afrikaans,7,1,82,Strong
3150,132,Afrikaans,7,2,71,Strong
3151,132,Afrikaans,7,3,82,Strong
3152,132,Afrikaans,7,4,86,Strong
3153,132,Mathematics,2,1,73,Strong
3154,132,Mathematics,2,2,78,Strong
3155,132,Mathematics,2,3,81,Strong
3156,132,Mathematics,2,4,86,Strong
3157,132,Geography,19,1,73,Strong
3158,132,Geography,19,2,73,Strong
3159,132,Geography,19,3,78,Strong
3160,132,Geography,19,4,69,Passing
3161,132,History,18,1,76,Strong
3162,132,History,18,2,68,Passing
3163,132,History,18,3,83,Strong
3164,132,History,18,4,71,Strong
3165,132,Life Science,14,1,81,Strong
3166,132,Life Science,14,2,69,Passing
3167,132,Life Science,14,3,83,Strong
3168,132,Life Science,14,4,70,Strong
3169,133,English,4,1,54,Passing
3170,133,English,4,2,62,Passing
3171,133,English,4,3,63,Passing
3172,133,English,4,4,60,Passing
3173,133,Afrikaans,9,1,65,Passing
3174,133,Afrikaans,9,2,70,Strong
3175,133,Afrikaans,9,3,79,Strong
3176,133,Afrikaans,9,4,71,Strong
3177,133,Mathematics,3,1,63,Passing
3178,133,Mathematics,3,2,69,Passing
3179,133,Mathematics,3,3,71,Strong
3180,133,Mathematics,3,4,66,Passing
3181,133,Accounting,27,1,43,At Risk
3182,133,Accounting,27,2,44,At Risk
3183,133,Accounting,27,3,55,Passing
3184,133,Accounting,27,4,52,Passing
3185,133,Life Science,15,1,59,Passing
3186,133,Life Science,15,2,55,Passing
3187,133,Life Science,15,3,59,Passing
3188,133,Life Science,15,4,48,At Risk
3189,133,Geography,19,1,75,Strong
3190,133,Geography,19,2,64,Passing
3191,133,Geography,19,3,68,Passing
3192,133,Geography,19,4,73,Strong
3193,134,English,4,1,79,Strong
3194,134,English,4,2,80,Strong
3195,134,English,4,3,79,Strong
3196,134,English,4,4,80,Strong
3197,134,Afrikaans,7,1,53,Passing
3198,134,Afrikaans,7,2,49,At Risk
3199,134,Afrikaans,7,3,49,At Risk
3200,134,Afrikaans,7,4,54,Passing
3201,134,Mathematics,1,1,55,Passing
3202,134,Mathematics,1,2,53,Passing
3203,134,Mathematics,1,3,54,Passing
3204,134,Mathematics,1,4,56,Passing
3205,134,Life Science,13,1,46,At Risk
3206,134,Life Science,13,2,38,High Risk
3207,134,Life Science,13,3,52,Passing
3208,134,Life Science,13,4,53,Passing
3209,134,Geography,20,1,70,Strong
3210,134,Geography,20,2,85,Strong
3211,134,Geography,20,3,77,Strong
3212,134,Geography,20,4,76,Strong
3213,134,Physical Science,10,1,82,Strong
3214,134,Physical Science,10,2,81,Strong
3215,134,Physical Science,10,3,80,Strong
3216,134,Physical Science,10,4,81,Strong
3217,135,English,4,1,44,At Risk
3218,135,English,4,2,51,Passing
3219,135,English,4,3,52,Passing
3220,135,English,4,4,50,Passing
3221,135,Afrikaans,8,1,45,At Risk
3222,135,Afrikaans,8,2,44,At Risk
3223,135,Afrikaans,8,3,41,At Risk
3224,135,Afrikaans,8,4,51,Passing
3225,135,Mathematics,1,1,38,High Risk
3226,135,Mathematics,1,2,35,High Risk
3227,135,Mathematics,1,3,43,At Risk
3228,135,Mathematics,1,4,44,At Risk
3229,135,History,17,1,46,At Risk
